"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng","state"
"112",836084565378739968,1102793248660160000,1551761374,"_kaylaliese","@PatientFirst I appreciate y’all but... i went in with the perfect body temperature of 98.4, and left with an elevated pressure of 99.7. Flu season is too real!!!!","Twitter for iPhone",149,1.10265e+18,78063589,"PatientFirst",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78063589","PatientFirst","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","c(NA, NA)","c(NA, NA)","c(-76.7115205, -76.529443, -76.529443, -76.7115205, 39.197211, 39.197211, 39.372215, 39.372215)","https://twitter.com/_kaylaliese/status/1102793248660164608","Kayla","","1908 // iG-Kaylaliese",NA,FALSE,3383,3788,8,1729,4777,1488173068,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/836084565378740229/1546996733",NA,"http://pbs.twimg.com/profile_images/1093378127924027392/QO7ok4Aj_normal.jpg",39.284713,-76.62048175,"Maryland"
"117",859812527085105024,1102792733369020032,1551761251,"celiammitch","Not to be a baby but my arm is SORE from my flu shot :/","Twitter for iPhone",55,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/9807c5c5f7a2c6ce.json","Minnesota","Minnesota, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-97.239256, -89.483385, -89.483385, -97.239256, 43.499362, 43.499362, 49.384359, 49.384359)","https://twitter.com/celiammitch/status/1102792733369028608","cecilia","minnesota","the one Simon & Garfunkel sang about",NA,FALSE,104,205,0,1854,13109,1493830255,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/859812527085105153/1521613853",NA,"http://pbs.twimg.com/profile_images/1077238394512699392/Mkb3LN-Y_normal.jpg",46.4418605,-93.3613205,"Minnesota"
"214",363808842,1102786627410279936,1551759795,"jbguitar2196","Pretty sure I have either the flu or food poisoning and either way you look at it this may be my last day on earth","Twitter for iPhone",114,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/8a61588aff8b0577.json","Terre Haute","Terre Haute, IN","city","United States","US","c(NA, NA)","c(NA, NA)","c(-87.460551, -87.303557, -87.303557, -87.460551, 39.394564, 39.394564, 39.520714, 39.520714)","https://twitter.com/jbguitar2196/status/1102786627410280448","jordan brandenburg","Indiana State University","I get excited about the NBA and investing / finance & investments major",NA,FALSE,1274,320,5,4401,9457,1314556667,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/363808842/1548867371","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1040389000543055875/POjIfh_f_normal.jpg",39.457639,-87.382054,"Indiana"
"265",782690270974311936,1102781659420729984,1551758610,"LikeTotallyTiff","@LWRomes I’ve been worried mine is going to turn into bronchitis or pneumonia, so I feel you https://t.co/RXRvZn8tVJ","Twitter for iPhone",83,1.10278e+18,21367529,"LWRomes",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/tweet_video_thumb/D03eEP2WsAIMNYA.jpg","https://t.co/RXRvZn8tVJ","https://twitter.com/LikeTotallyTiff/status/1102781659420733440/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D03eEP2WsAIMNYA.jpg","https://t.co/RXRvZn8tVJ","https://twitter.com/LikeTotallyTiff/status/1102781659420733440/photo/1",NA,"21367529","LWRomes","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json","Chicago","Chicago, IL","city","United States","US","c(NA, NA)","c(NA, NA)","c(-87.940033, -87.523993, -87.523993, -87.940033, 41.644102, 41.644102, 42.0230669, 42.0230669)","https://twitter.com/LikeTotallyTiff/status/1102781659420733440","Tiffany Diamond","Chicago, IL","The Diamond standard of dolls | Illustration & Design 💖💎💅🏻✨  For bookings & design work: liketotallytiffany@gmail.com ✨✨✨ Instagram: @liketotallytiffany",NA,FALSE,551,415,3,1777,3911,1475442877,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/782690270974312448/1544553505","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1092133646918660098/nQmXtPhO_normal.jpg",41.83358445,-87.732013,"Illinois"
"266",782690270974311936,1101237697753100032,1551390501,"LikeTotallyTiff","I have been fighting whatever cold/flu is going around boystown for like the whole week despite my diet of chicken noodle soup, airborne, and gummy vitamins, and it seems to only be getting worse 😩 and of course this happens while I’m under deadline for a book 😓","Twitter for iPhone",262,NA,NA,NA,FALSE,FALSE,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json","Chicago","Chicago, IL","city","United States","US","c(NA, NA)","c(NA, NA)","c(-87.940033, -87.523993, -87.523993, -87.940033, 41.644102, 41.644102, 42.0230669, 42.0230669)","https://twitter.com/LikeTotallyTiff/status/1101237697753108480","Tiffany Diamond","Chicago, IL","The Diamond standard of dolls | Illustration & Design 💖💎💅🏻✨  For bookings & design work: liketotallytiffany@gmail.com ✨✨✨ Instagram: @liketotallytiffany",NA,FALSE,551,415,3,1777,3911,1475442877,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/782690270974312448/1544553505","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1092133646918660098/nQmXtPhO_normal.jpg",41.83358445,-87.732013,"Illinois"
"292",888857753384493056,1102779548108640000,1551758107,"ReidCollins10","@LolaMurder @celestereinette I'm glad you kicked that bad flu Lola--it must have been awful flying from Vegas and being that sick","Twitter for iPhone",100,1.10275e+18,22005109,"LolaMurder",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""22005109"", ""706219568453148672"")","c(""LolaMurder"", ""celestereinette"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/b37d3f2758ab6f61.json","Carmichael","Carmichael, CA","city","United States","US","c(NA, NA)","c(NA, NA)","c(-121.3461003, -121.291344, -121.291344, -121.3461003, 38.591142, 38.591142, 38.691468, 38.691468)","https://twitter.com/ReidCollins10/status/1102779548108648448","Reid Collins","Carmichael CA ","CA for life",NA,FALSE,1847,2809,2,10007,649,1500755177,FALSE,NA,NA,"en",NA,NA,"http://pbs.twimg.com/profile_images/893302500580655104/o_umcYEm_normal.jpg",38.641305,-121.3187222,"California"
"293",888857753384493056,1100580719082979968,1551233865,"ReidCollins10","@Kokomothegreat If I wasn't down with the flu I'd have one with you Koko","Twitter for iPhone",56,1.10057e+18,8.81337e+17,"Kokomothegreat",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.81337E+17","Kokomothegreat","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/b37d3f2758ab6f61.json","Carmichael","Carmichael, CA","city","United States","US","c(NA, NA)","c(NA, NA)","c(-121.3461003, -121.291344, -121.291344, -121.3461003, 38.591142, 38.591142, 38.691468, 38.691468)","https://twitter.com/ReidCollins10/status/1100580719082987520","Reid Collins","Carmichael CA ","CA for life",NA,FALSE,1847,2809,2,10007,649,1500755177,FALSE,NA,NA,"en",NA,NA,"http://pbs.twimg.com/profile_images/893302500580655104/o_umcYEm_normal.jpg",38.641305,-121.3187222,"California"
"306",454185068,1102778832329859968,1551757936,"giraldo_iliana","I even went to the gym while I’m currently dieing from the flu. Dedication 🥰","Twitter for iPhone",76,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/0121b92345f0e2b4.json","Miami Beach","Miami Beach, FL","city","United States","US","c(NA, NA)","c(NA, NA)","c(-80.147162, -80.1187628, -80.1187628, -80.147162, 25.7613083, 25.7613083, 25.872623, 25.872623)","https://twitter.com/giraldo_iliana/status/1102778832329867264","Iliana Giraldo","Miami, FL","Be a pretty girl with a pretty heart and a pretty mind with pretty vibes 🌹",NA,FALSE,43,167,0,3106,2563,1325615234,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/454185068/1487364275","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1032401637568966656/9eIOtV_H_normal.jpg",25.81696565,-80.1329624,"Florida"
"314",49103014,1102777865580329984,1551757706,"morgankathy","Please #vaccinate yourself and your children. Protect yourself and others . #VaccinesWork #prevention #diseasePrevention   #measles #measlesoutbreak This is 2019  #polio still exists in parts of the world #flu #pneumovax","Twitter for iPhone",220,NA,NA,NA,FALSE,FALSE,0,1,"c(""vaccinate"", ""VaccinesWork"", ""prevention"", ""diseasePrevention"", ""measles"", ""measlesoutbreak"", ""polio"", ""flu"", ""pneumovax"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/38d5974e82ed1a6c.json","Ottawa","Ottawa, Ontario","city","Canada","CA","c(NA, NA)","c(NA, NA)","c(-76.353876, -75.246407, -75.246407, -76.353876, 44.961937, 44.961937, 45.5356446, 45.5356446)","https://twitter.com/morgankathy/status/1102777865580339200","kathy","Ottawa, Canada","#SDOH Registered Nurse 37+ years #OttawaCentre",NA,FALSE,825,389,63,7560,6478,1245528090,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/49103014/1551705865","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1102560424732454912/dEBAyKsd_normal.jpg",45.2487908,-75.8001415,"Ontario"
"323",318655156,1101998431902579968,1551571874,"aledwardss","I had a feeling that the flu would catch up with me eventually, I just had no idea that it would hit at the same time as strep 😷","Twitter for iPhone",128,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json","Virginia","Virginia, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-83.67529, -75.16644, -75.16644, -83.67529, 36.540739, 36.540739, 39.466012, 39.466012)","https://twitter.com/aledwardss/status/1101998431902580737","ᴀʙɪɢᴀɪʟ","VA","It’s only rock & roll, but I like it • Radford ‘17",NA,FALSE,448,478,6,20133,2323,1308257209,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/318655156/1521230714","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1084147448581373953/i5pRqthE_normal.jpg",38.0033755,-79.420865,"Virginia"
"324",318655156,1102776499520909952,1551757380,"aledwardss","Finally starting to feel somewhat human again.. the flu can kiss my ass.","Twitter for iPhone",72,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json","Virginia","Virginia, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-83.67529, -75.16644, -75.16644, -83.67529, 36.540739, 36.540739, 39.466012, 39.466012)","https://twitter.com/aledwardss/status/1102776499520917514","ᴀʙɪɢᴀɪʟ","VA","It’s only rock & roll, but I like it • Radford ‘17",NA,FALSE,448,478,6,20133,2323,1308257209,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/318655156/1521230714","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1084147448581373953/i5pRqthE_normal.jpg",38.0033755,-79.420865,"Virginia"
"392",3154285032,1102747244497900032,1551750405,"LaneBarrett97","@riderr05 I got the flu 😷","Twitter for iPhone",15,1.10275e+18,4195707074,"riderr05",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4195707074","riderr05","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/1c73ebb264e145ee.json","Louisiana","Louisiana, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-94.043628, -88.758389, -88.758389, -94.043628, 28.855128, 28.855128, 33.019544, 33.019544)","https://twitter.com/LaneBarrett97/status/1102747244497907712","Lane Barrett","Ville Platte, LA","",NA,FALSE,453,1027,0,1039,5880,1428978757,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/3154285032/1542246487","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1098381385960734720/98A9rupa_normal.jpg",30.937336,-91.4010085,"Louisiana"
"393",3154285032,1102772860219730048,1551756513,"LaneBarrett97","@Rider4Claire @riderr05 Yeah I was totally wrong because now im dieing from the flu","Twitter for iPhone",59,1.10277e+18,1.01575e+18,"Rider4Claire",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1015752361288093701"", ""4195707074"")","c(""Rider4Claire"", ""riderr05"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/1c73ebb264e145ee.json","Louisiana","Louisiana, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-94.043628, -88.758389, -88.758389, -94.043628, 28.855128, 28.855128, 33.019544, 33.019544)","https://twitter.com/LaneBarrett97/status/1102772860219731974","Lane Barrett","Ville Platte, LA","",NA,FALSE,453,1027,0,1039,5880,1428978757,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/3154285032/1542246487","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1098381385960734720/98A9rupa_normal.jpg",30.937336,-91.4010085,"Louisiana"
"394",3154285032,1102748148496249984,1551750621,"LaneBarrett97","@riderr05 I think your sister gave us the flu 😂","Twitter for iPhone",37,1.10275e+18,4195707074,"riderr05",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4195707074","riderr05","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/1c73ebb264e145ee.json","Louisiana","Louisiana, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-94.043628, -88.758389, -88.758389, -94.043628, 28.855128, 28.855128, 33.019544, 33.019544)","https://twitter.com/LaneBarrett97/status/1102748148496252928","Lane Barrett","Ville Platte, LA","",NA,FALSE,453,1027,0,1039,5880,1428978757,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/3154285032/1542246487","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1098381385960734720/98A9rupa_normal.jpg",30.937336,-91.4010085,"Louisiana"
"412",30580298,1102771502699740032,1551756189,"TaylorSwecker","Tamiflu for the win","Twitter for iPhone",19,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/531a6942bb8056b9.json","Charlottesville","Charlottesville, VA","city","United States","US","c(NA, NA)","c(NA, NA)","c(-78.528507, -78.446389, -78.446389, -78.528507, 38.009553, 38.009553, 38.07052, 38.07052)","https://twitter.com/TaylorSwecker/status/1102771502699741184","Ꮖǟʏʟօʀ","VA","wəll вəнavəd woмən rarəly мaĸə нιѕтory. #coleworld",NA,FALSE,2254,2614,3,80904,3976,1239502797,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/30580298/1517343056","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/1055480479170879488/iE-nialu_normal.jpg",38.0400365,-78.487448,"Virginia"
"414",265185195,1102770822920499968,1551756027,"Torilynn821","If I get the flu from working at the hospital one day I might scream","Twitter for iPhone",68,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/2526edd24c06e60c.json","Missouri","Missouri, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-95.774704, -89.098843, -89.098843, -95.774704, 35.995476, 35.995476, 40.613641, 40.613641)","https://twitter.com/Torilynn821/status/1102770822920503298","Tori Lynch","","",NA,FALSE,220,180,0,1041,1488,1299990565,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/265185195/1551635806","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1080649237333979136/wZ31fyyM_normal.jpg",38.3045585,-92.4367735,"Missouri"
"415",2289733202,1102770794596160000,1551756020,"M_Johnson318","Guess who has the flu lmfao https://t.co/TqVJS3xOKd","Twitter for iPhone",27,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/D03UMOUVsAA-XYP.jpg","https://t.co/TqVJS3xOKd","https://twitter.com/M_Johnson318/status/1102770794596167680/photo/1","photo","http://pbs.twimg.com/media/D03UMOUVsAA-XYP.jpg","https://t.co/TqVJS3xOKd","https://twitter.com/M_Johnson318/status/1102770794596167680/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3f871475c095f94f.json","Westminster","Westminster, CO","city","United States","US","c(NA, NA)","c(NA, NA)","c(-105.148925, -104.987771, -104.987771, -105.148925, 39.819133, 39.819133, 39.97944, 39.97944)","https://twitter.com/M_Johnson318/status/1102770794596167680","MJ","im in bed","live your truth. Queer, here, and ready to go home. Fuck Donald Trump. Black Lives Matter. FULL HOMO 😤","https://t.co/cR1julDkgG",FALSE,353,308,9,32723,46722,1389621615,FALSE,"https://t.co/cR1julDkgG","https://wildandinappropriate.blogspot.com","en","https://pbs.twimg.com/profile_banners/2289733202/1544989237","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1085403923190554625/DWnoPgt9_normal.jpg",39.8992865,-105.068348,"Colorado"
"417",1631074363,1102770025843289984,1551755837,"ruthpaniagua_","also i had the stomach flu for two weeks and now i’m getting a cold bro let me live","Twitter for iPhone",83,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/ffcc53c4a4e7a620.json","Centreville","Centreville, VA","city","United States","US","c(NA, NA)","c(NA, NA)","c(-77.479597, -77.397429, -77.397429, -77.479597, 38.802143, 38.802143, 38.880183, 38.880183)","https://twitter.com/ruthpaniagua_/status/1102770025843298304","ruth","the ville ","Let Go & Let God 🇸🇻","https://t.co/oPkHtEBjdo",FALSE,648,433,4,45979,18457,1375125109,FALSE,"https://t.co/oPkHtEBjdo","https://vsco.co/ruthpaniagua","en","https://pbs.twimg.com/profile_banners/1631074363/1522896746","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1065820947041722368/mglqxFqV_normal.jpg",38.841163,-77.438513,"Virginia"
"419",2388901367,1102769786226919936,1551755780,"devinbabin7","@SEAN_Mohon Yeah the flu got me good","Twitter for iPhone",24,1.10277e+18,415111641,"SEAN_Mohon",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"415111641","SEAN_Mohon","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/b5b20fbf38f349af.json","Bayou Cane","Bayou Cane, LA","city","United States","US","c(NA, NA)","c(NA, NA)","c(-90.810681, -90.691976, -90.691976, -90.810681, 29.591044, 29.591044, 29.661513, 29.661513)","https://twitter.com/devinbabin7/status/1102769786226921473","DBABS3","","one way to do it, and that way is dumb",NA,FALSE,1097,913,5,12870,8804,1394128726,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2388901367/1550466121","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1092639743416958977/7D64uCpM_normal.jpg",29.6262785,-90.7513285,"Louisiana"
"427",1110832604,1102769537215350016,1551755720,"TMooso","@EricConsford My daughters J3 team at Stars delt with at least 3 kids positive for the flu over the last month leading up to NCA and not missing practice or comps. The only way one missed anything was when she was sadly hospitalized the night before NCA 😢. cheerleaders don’t stop for anything","Twitter for iPhone",279,1.10276e+18,1058528934,"EricConsford",FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1058528934","EricConsford","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json","San Antonio","San Antonio, TX","city","United States","US","c(NA, NA)","c(NA, NA)","c(-98.778559, -98.302744, -98.302744, -98.778559, 29.141956, 29.141956, 29.693046, 29.693046)","https://twitter.com/TMooso/status/1102769537215356929","Thomas Mooso","San Antonio, TX","",NA,FALSE,56,444,0,1071,2081,1358838479,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/1110832604/1518460472","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/963119136548278272/kTVCft4Y_normal.jpg",29.417501,-98.5406515,"Texas"
"458",983884592934477056,1102766872494259968,1551755085,"TousekE","@LindseyGrahamSC @realDonaldTrump Obama issued national emergency over a flu outbreak in 2009.  Surely incessant border crashing by illegals rises to that level of importance.","Twitter for iPhone",141,1.10274e+18,432895323,"LindseyGrahamSC",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""432895323"", ""25073877"")","c(""LindseyGrahamSC"", ""realDonaldTrump"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/18ff21ef9765522d.json","Apopka","Apopka, FL","city","United States","US","c(NA, NA)","c(NA, NA)","c(-81.579909, -81.479167, -81.479167, -81.579909, 28.664067, 28.664067, 28.757424, 28.757424)","https://twitter.com/TousekE/status/1102766872494260225","James E Tousek","Florida, USA","I am God’s standard for imperfection. He created me perfectly imperfect.",NA,FALSE,6,18,0,485,494,1523411341,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/983884592934477824/1548986254",NA,"http://pbs.twimg.com/profile_images/1091153547889205249/9rO7LWQU_normal.jpg",28.7107455,-81.529538,"Florida"
